date,AAPL,ACN,AMD,AMZN,BAC,BLK,COST,CVS,DIS,DPZ,F,GILD,INTU,JD,JPM,KO,LUV,MA,MCD,MSFT,NAT,NVDA,PBI,PFE,SBUX,SPY,TGT,TM,TSLA,UL,UNH,WMT,XOM
2023-05-12,170.34095764160156,266.8849792480469,95.26000213623047,110.26000213623047,25.20248031616211,604.4436645507812,485.646240234375,61.57395553588867,89.87353515625,295.787841796875,9.784696578979492,71.01126098632812,420.05224609375,33.33349609375,125.88169860839844,59.028411865234375,26.918088912963867,375.898681640625,277.88323974609375,301.82220458984375,2.7738678455352783,28.316463470458984,2.7401785850524902,31.502248764038086,99.0269775390625,397.15716552734375,141.7998809814453,135.439453125,167.97999572753906,55.13058853149414,466.6879577636719,49.57991027832031,95.50944519042969
2023-05-15,169.84739685058594,267.1930847167969,97.4000015258789,111.19999694824219,25.72346305847168,604.1158447265625,483.6904602050781,61.81637191772461,90.7235107421875,296.0474548339844,9.759543418884277,71.20204162597656,418.6672058105469,35.571468353271484,126.94242858886719,58.87187576293945,27.312973022460938,377.3652038574219,277.65802001953125,302.3009033203125,2.7738678455352783,28.928953170776367,2.7134885787963867,31.34200096130371,99.51222229003906,398.5274353027344,144.11549377441406,134.6169891357422,166.35000610351562,55.19160461425781,462.536376953125,49.19446563720703,95.69158935546875
2023-05-16,169.84739685058594,268.81060791015625,101.4800033569336,113.4000015258789,25.45367431640625,593.884033203125,478.0157165527344,60.245140075683594,88.88677215576172,290.2775573730469,9.432547569274902,71.14752960205078,413.9521789550781,35.80754089355469,126.08822631835938,58.208953857421875,26.833467483520508,374.24517822265625,276.01593017578125,304.5282287597656,2.81282639503479,29.188739776611328,2.6779019832611084,31.215476989746094,98.24313354492188,395.86419677734375,141.7841796875,133.41641235351562,166.52000427246094,54.85601043701172,455.7530822753906,48.51427459716797,93.36918640136719
2023-05-17,170.4593963623047,274.04840087890625,103.75,115.5,26.579360961914062,609.634521484375,476.9077453613281,62.33711242675781,90.63558959960938,293.35479736328125,9.64216136932373,71.59266662597656,424.2171936035156,35.25985336303711,129.96511840820312,58.144500732421875,28.093345642089844,380.8985900878906,275.368408203125,307.4064025878906,2.843993663787842,30.15294075012207,2.855835437774658,30.996191024780273,98.625732421875,400.6695861816406,145.44375610351562,134.2577667236328,173.86000061035156,54.794979095458984,460.58880615234375,48.43329620361328,95.46388244628906
2023-05-18,172.78892517089844,276.79248046875,107.93000030517578,118.1500015258789,26.486326217651367,627.1466674804688,479.8944396972656,62.2293701171875,91.6028060913086,299.42291259765625,9.759543418884277,71.047607421875,439.7375793457031,33.80564498901367,130.95077514648438,57.822235107421875,28.168556213378906,385.8393859863281,275.9220886230469,311.8315124511719,2.805034875869751,31.651697158813477,2.9003190994262695,30.768463134765625,99.93212127685547,404.5293273925781,139.31732177734375,134.7209930419922,176.88999938964844,54.199951171875,455.28759765625,49.061668395996094,96.32908630371094
2023-05-19,172.89749145507812,279.132080078125,105.81999969482422,116.25,26.15141487121582,624.682373046875,478.3721923828125,62.29221725463867,89.24824523925781,300.4807434082031,9.767927169799805,71.62899780273438,438.1364440917969,33.106868743896484,130.6503448486328,57.8498649597168,27.717262268066406,379.4911193847656,277.32958984375,311.6553039550781,2.8829524517059326,31.238040924072266,2.8914222717285156,31.013051986694336,98.45774841308594,403.9406433105469,137.60047912597656,134.44683837890625,180.13999938964844,54.6411018371582,454.8980407714844,48.55638885498047,96.77537536621094
2023-05-22,171.9498748779297,280.1334533691406,108.0,115.01000213623047,26.365386962890625,629.0768432617188,473.89215087890625,62.328125,89.70744323730469,297.06689453125,9.751157760620117,71.42005920410156,446.0734558105469,33.98506164550781,129.57083129882812,56.634498596191406,27.56682586669922,378.467529296875,271.5118408203125,314.4356689453125,3.124497413635254,31.15011215209961,2.909493923187256,32.683048248291016,96.02220153808594,404.104736328125,137.2661590576172,133.47312927246094,188.8699951171875,53.69723892211914,456.60809326171875,48.128822326660156,95.60051727294922
2023-05-23,169.343994140625,277.3894348144531,108.12000274658203,114.98999786376953,26.588665008544922,619.8382568359375,467.14801025390625,62.55259704589844,87.75345611572266,292.62396240234375,9.835003852844238,71.38372039794922,441.8396911621094,33.087982177734375,128.21908569335938,56.533206939697266,27.717262268066406,367.857421875,268.7155456542969,308.6399841308594,2.9842453002929688,30.662517547607422,3.0269577503204346,33.4337158203125,93.63331604003906,399.5694885253906,132.9740447998047,131.92276000976562,185.77000427246094,53.47153854370117,455.487060546875,48.03813552856445,96.90287780761719
2023-05-24,169.620361328125,276.156982421875,108.2699966430664,116.75,26.142112731933594,613.7197875976562,465.1151123046875,61.7894287109375,87.02071380615234,295.0377502441406,9.499624252319336,71.81068420410156,408.559326171875,31.992605209350586,127.04569244384766,56.05442810058594,27.209552764892578,362.6902160644531,268.29327392578125,307.2595520019531,2.992037057876587,30.512638092041016,2.9727437496185303,32.581844329833984,92.95210266113281,396.6747741699219,129.30543518066406,131.7147979736328,182.89999389648438,52.94831085205078,456.8076477050781,47.81787872314453,97.98664093017578
2023-05-25,170.75552368164062,280.91339111328125,120.3499984741211,115.0,26.207229614257812,618.8919677734375,468.7665710449219,60.756919860839844,86.11211395263672,292.825927734375,9.541547775268555,70.53889465332031,405.7892150878906,30.632823944091797,127.35551452636719,55.621681213378906,27.49161148071289,364.2059326171875,267.91790771484375,319.07611083984375,2.8829524517059326,37.948463439941406,2.936600685119629,31.9071044921875,91.86030578613281,400.1098327636719,127.18196105957031,131.9700469970703,184.47000122070312,52.650787353515625,453.8340148925781,47.34174728393555,96.22891998291016
2023-05-26,173.16400146484375,292.3132019042969,127.02999877929688,120.11000061035156,26.33747673034668,629.929443359375,488.71966552734375,60.72998046875,86.25865173339844,288.3349609375,10.136845588684082,70.03015899658203,411.02490234375,31.25605583190918,128.5476531982422,55.48357009887695,27.877094268798828,368.46771240234375,268.4058532714844,325.8997497558594,2.9686617851257324,38.913658142089844,2.9908149242401123,31.71310806274414,91.94428253173828,405.29156494140625,125.53739166259766,132.4237823486328,193.1699981689453,52.68156814575195,457.463134765625,47.42594909667969,95.60051727294922
2023-05-30,175.0098419189453,296.96356201171875,125.2699966430664,121.66000366210938,26.290966033935547,631.1288452148438,489.46148681640625,60.290042877197266,85.79946899414062,280.21856689453125,10.556068420410156,69.33978271484375,398.9032897949219,30.311763763427734,129.0357666015625,55.04160690307617,28.01812744140625,361.7060546875,267.3549499511719,324.25506591796875,2.8206183910369873,40.07769012451172,3.0359933376312256,31.215476989746094,91.2164306640625,405.4459533691406,120.93807983398438,130.2022247314453,201.16000366210938,51.26578140258789,455.8765563964844,47.309356689453125,94.75350952148438
2023-05-31,174.96051025390625,294.54693603515625,118.20999908447266,120.58000183105469,25.853708267211914,616.1090698242188,492.86248779296875,61.080135345458984,85.93624877929688,278.7375793457031,10.061384201049805,69.8939208984375,411.7026672363281,30.783910751342773,127.39302062988281,54.931129455566406,28.083946228027344,359.26507568359375,267.53314208984375,321.4942321777344,2.7349088191986084,37.80258560180664,2.9998505115509033,32.06734848022461,91.11377716064453,403.19769287109375,118.30858612060547,128.689697265625,203.92999267578125,51.23500442504883,462.8973388671875,47.571720123291016,93.05952453613281
2023-06-01,177.7638397216797,293.8536682128906,119.47000122070312,122.7699966430664,26.050636291503906,626.6875610351562,493.86444091796875,61.843292236328125,86.55174255371094,285.296142578125,10.153614044189453,69.23077392578125,414.6496276855469,32.60639572143555,129.14845275878906,55.24418258666992,27.369386672973633,365.0327453613281,270.123046875,325.59625244140625,2.76607608795166,39.73697280883789,3.0450289249420166,32.06734848022461,91.00180053710938,407.02850341796875,118.51643371582031,132.962646484375,207.52000427246094,51.41967010498047,468.9681091308594,47.746620178222656,94.13421630859375
2023-06-02,178.6126708984375,299.8135681152344,117.86000061035156,124.25,26.92274284362793,638.886962890625,493.85491943359375,62.83988952636719,88.68159484863281,291.566162109375,10.38838005065918,70.75690460205078,422.8714294433594,33.456260681152344,131.86131286621094,56.3122444152832,28.27198028564453,367.8377685546875,273.4812927246094,328.3570556640625,2.8751602172851562,39.29434585571289,3.1444215774536133,32.35411834716797,92.84945678710938,412.9145812988281,120.37783813476562,138.02024841308594,213.97000122070312,51.94289016723633,474.6208190917969,48.20331954956055,96.31999206542969
2023-06-05,177.2603759765625,293.1315612792969,117.93000030517578,125.30000305175781,26.763324737548828,633.8554077148438,499.30792236328125,63.51329040527344,88.90630340576172,286.41168212890625,10.556068420410156,70.60249328613281,435.0029296875,34.268348693847656,130.56590270996094,55.93473434448242,28.206167221069336,364.6783752441406,272.085205078125,328.8857727050781,2.750492572784424,39.13848114013672,3.0179216861724854,32.59871292114258,93.25071716308594,412.123291015625,118.01040649414062,137.76499938964844,217.61000061035156,51.6966667175293,473.30029296875,48.520748138427734,95.89193725585938
2023-06-06,176.89520263671875,296.58807373046875,124.2300033569336,126.61000061035156,27.410371780395508,641.754150390625,497.3907470703125,63.30678939819336,90.03961944580078,286.3250732421875,10.841141700744629,69.22168731689453,440.5528869628906,35.647010803222656,130.80056762695312,55.52961349487305,28.57284927368164,373.9695739746094,268.41558837890625,326.6731262207031,2.7972428798675537,38.62190246582031,3.1534574031829834,32.362548828125,91.65501403808594,413.0206604003906,119.90796661376953,140.3647003173828,221.30999755859375,51.594078063964844,463.2109069824219,48.51427459716797,96.67517852783203
2023-06-07,175.5231475830078,299.4668884277344,117.83000183105469,121.2300033569336,27.644807815551758,640.1589965820312,492.54449462890625,64.17768096923828,90.3913345336914,286.1519775390625,11.394519805908203,69.11268615722656,414.8853454589844,34.89158248901367,132.06784057617188,55.44674301147461,28.948928833007812,365.53466796875,265.9252014160156,316.5895080566406,2.8595774173736572,37.44775390625,3.406456708908081,32.80113983154297,91.37507629394531,411.5925598144531,119.04955291748047,137.36795043945312,224.57000732421875,51.22475051879883,458.0426330566406,48.585533142089844,98.84275817871094
2023-06-08,178.23760986328125,295.9045104980469,121.05000305175781,124.25,27.410371780395508,642.3771362304688,501.0806884765625,64.42011260986328,90.40110778808594,288.4022521972656,11.386133193969727,71.22019958496094,415.8676452636719,35.165428161621094,132.10537719726562,55.58485412597656,28.760887145996094,361.7945861816406,269.58526611328125,318.4300231933594,2.8362019062042236,38.48200607299805,3.3432071208953857,32.96982955932617,92.5228500366211,414.0821533203125,118.61580657958984,138.833251953125,234.86000061035156,51.47096633911133,465.7379455566406,49.28840255737305,98.53309631347656
2023-06-09,178.62258911132812,297.2427978515625,124.91999816894531,123.43000030517578,27.447877883911133,645.9827270507812,498.3734130859375,64.42909240722656,89.81490325927734,286.6424865722656,11.520285606384277,70.96585845947266,423.9126892089844,34.54219055175781,132.3682098388672,55.67692565917969,28.789098739624023,363.39886474609375,270.53814697265625,319.9278869628906,2.898535966873169,38.74181365966797,3.252849817276001,32.868614196777344,91.41239166259766,414.82513427734375,114.74840545654297,140.51596069335938,244.39999389648438,51.132415771484375,468.9586181640625,49.58638381958008,97.80449676513672
2023-06-12,181.41603088378906,299.9002380371094,129.19000244140625,126.56999969482422,27.31659507751465,644.0759887695312,501.92852783203125,64.19564819335938,90.9970703125,290.287109375,11.553824424743652,70.72966003417969,438.224853515625,34.65550994873047,132.35885620117188,55.43754196166992,29.578866958618164,369.3928527832031,272.2172546386719,324.8816223144531,2.85178542137146,39.45328903198242,3.261885404586792,33.65300369262695,91.87896728515625,418.58837890625,114.28756713867188,141.4140167236328,249.8300018310547,51.17344665527344,467.9800720214844,49.91353988647461,96.92107391357422
2023-06-13,180.94223022460938,303.4433898925781,124.52999877929688,126.66000366210938,27.56978988647461,650.409423828125,502.9401550292969,64.87801361083984,91.69074249267578,290.3159484863281,11.847281455993652,71.26561737060547,439.6294860839844,35.8736457824707,133.31631469726562,55.658512115478516,30.509675979614258,365.5248718261719,272.1983642578125,327.2703552246094,2.8595774173736572,40.9921760559082,3.379349708557129,33.973506927490234,92.62550354003906,421.3480529785156,116.31163024902344,149.4399871826172,258.7099914550781,51.306819915771484,466.7640075683594,50.302223205566406,96.93929290771484
2023-06-14,181.5739288330078,303.3374938964844,127.33000183105469,126.41999816894531,27.307220458984375,653.580810546875,507.93084716796875,59.84111785888672,90.32294464111328,295.1822814941406,11.90597152709961,71.49491882324219,438.32305908203125,36.48743438720703,132.8188018798828,56.036006927490234,31.56269645690918,368.8515625,272.0946044921875,330.2563171386719,3.0139293670654297,42.965736389160156,3.2980287075042725,33.197547912597656,93.93193054199219,421.849853515625,120.38687133789062,156.5206298828125,256.7900085449219,51.52226257324219,436.88525390625,50.810752868652344,95.77355194091797
2023-06-15,183.60733032226562,311.7332763671875,124.23999786376953,127.11000061035156,27.541654586791992,671.2688598632812,509.8384704589844,62.399959564208984,90.80168151855469,314.2418518066406,12.115583419799805,72.4579849243164,448.2344970703125,37.7338981628418,134.3207550048828,56.80604553222656,31.938779830932617,373.0640563964844,276.02825927734375,340.7903747558594,3.070796012878418,42.62199783325195,3.2980287075042725,33.526485443115234,94.60379028320312,427.079833984375,124.5524673461914,158.9879608154297,255.89999389648438,52.71235275268555,444.4309387207031,51.08930587768555,96.43839263916016
2023-06-16,182.53143310546875,307.6605529785156,120.08000183105469,125.48999786376953,27.372859954833984,663.3309936523438,504.5107116699219,60.80179977416992,89.21894836425781,319.98675537109375,12.09043025970459,72.32957458496094,446.9771423339844,37.630027770996094,134.48031616210938,57.21426010131836,32.20204162597656,370.59368896484375,277.05657958984375,335.1415100097656,3.0789196491241455,42.66096115112305,3.2889926433563232,33.7879524230957,95.06104278564453,425.6250915527344,120.91096496582031,155.3673095703125,260.5400085449219,53.27660369873047,437.37176513671875,50.37671661376953,95.74622344970703
2023-06-20,182.62025451660156,305.60009765625,118.93000030517578,125.77999877929688,27.07278060913086,652.1649780273438,500.7049865722656,61.65475082397461,87.68507385253906,314.31915283203125,11.922741889953613,71.27481079101562,447.0754089355469,35.09932327270508,133.79505920410156,56.83388137817383,32.580116271972656,368.7137756347656,276.43389892578125,330.9513854980469,3.030176877975464,43.77614974975586,3.261885404586792,33.18068313598633,94.50113677978516,423.4168701171875,119.92604064941406,148.56082153320312,274.45001220703125,52.85597229003906,447.7697448730469,49.93296813964844,93.55133819580078
2023-06-21,181.58384704589844,301.55621337890625,112.11000061035156,124.83000183105469,26.79145622253418,650.3622436523438,500.62786865234375,61.744537353515625,86.60061645507812,311.97283935546875,11.755051612854004,71.1830825805664,442.5567932128906,34.5516357421875,133.5979461669922,56.991600036621094,32.46669006347656,370.2098083496094,277.8300476074219,326.5556640625,3.0545480251312256,43.013702392578125,3.1715290546417236,32.8095703125,95.06104278564453,421.2474060058594,120.37783813476562,147.94635009765625,259.4599914550781,53.17402267456055,454.7907409667969,50.03013610839844,94.59868621826172
2023-06-22,184.58456420898438,295.82745361328125,110.69999694824219,130.14999389648438,26.21942901611328,641.2444458007812,505.04046630859375,62.31916046142578,86.45405578613281,309.9742431640625,11.897586822509766,71.64167022705078,442.861328125,34.5516357421875,131.02586364746094,57.381248474121094,32.40052795410156,371.84356689453125,276.6791687011719,332.5765686035156,3.0383005142211914,42.99372482299805,3.0721359252929688,32.66618728637695,94.10921478271484,422.7679748535156,119.62786865234375,148.52301025390625,264.6099853515625,53.02012252807617,456.9847717285156,50.44797897338867,94.07957458496094
2023-06-23,184.2686767578125,287.3353576660156,110.01000213623047,129.3300018310547,26.02250099182129,642.25439453125,505.271728515625,62.48974609375,86.07303619384766,305.8996276855469,11.755051612854004,71.0546875,444.6785583496094,32.927452087402344,130.34059143066406,56.77821350097656,32.06971740722656,373.82196044921875,273.4812927246094,327.9849853515625,2.9895575046539307,42.17831802368164,2.9727437496185303,32.30351257324219,91.7669906616211,419.57177734375,119.1218490600586,144.99688720703125,256.6000061035156,53.10219192504883,455.02923583984375,50.35404586791992,93.25990295410156
2023-06-26,182.8769073486328,286.3533020019531,107.51000213623047,127.33000183105469,26.341339111328125,641.990234375,504.2889709472656,62.714202880859375,86.65921783447266,308.23626708984375,11.830512046813965,70.22002410888672,445.27777099609375,33.02188491821289,130.65975952148438,56.79677200317383,32.1358757019043,371.4696044921875,272.707763671875,321.69989013671875,2.8677008152008057,40.60245895385742,3.0179216861724854,31.114273071289062,91.66433715820312,417.8575744628906,121.53446197509766,146.10292053222656,241.0500030517578,52.98934555053711,456.99432373046875,50.22124481201172,94.981201171875
2023-06-27,185.63084411621094,289.6268615722656,110.38999938964844,129.17999267578125,26.48200225830078,646.209228515625,510.9465026855469,61.66372299194336,87.01094818115234,313.7300720214844,12.082047462463379,69.71558380126953,450.9063720703125,33.75843048095703,130.6691131591797,56.6761589050293,33.317344665527344,375.7706604003906,274.7925109863281,327.54449462890625,2.8514535427093506,41.84555435180664,3.1263506412506104,30.717853546142578,92.1216049194336,422.4386901855469,119.73629760742188,148.5891876220703,250.2100067138672,53.245826721191406,460.3331298828125,50.03985595703125,95.21800231933594
2023-06-28,186.80551147460938,290.5030212402344,110.16999816894531,129.0399932861328,26.322586059570312,646.7566528320312,513.3261108398438,61.17888641357422,86.7862319946289,314.2997741699219,12.400656700134277,69.87150573730469,451.49578857421875,32.85190963745117,130.09654235839844,56.1473388671875,33.52528762817383,374.23529052734375,275.20758056640625,328.7976379394531,2.835205554962158,41.08710861206055,3.081171989440918,30.60821533203125,92.01895141601562,422.65179443359375,119.70014190673828,151.35903930664062,256.239990234375,52.94831085205078,452.5966796875,50.31193923950195,95.99213409423828
2023-06-29,187.14109802246094,296.8673095703125,111.23999786376953,127.9000015258789,26.8758544921875,649.5787353515625,512.2566528320312,61.735572814941406,86.90347290039062,319.3302001953125,12.534807205200195,69.71558380126953,447.753173828125,32.12480545043945,134.63990783691406,55.6834716796875,33.978965759277344,381.55804443359375,277.78289794921875,328.0143737792969,2.9083197116851807,40.79232406616211,3.1805644035339355,30.464828491210938,92.08425903320312,424.31756591796875,120.09773254394531,151.63316345214844,257.5,52.85597229003906,454.49505615234375,49.97183609008789,97.17609405517578
2023-06-30,191.46453857421875,297.1080017089844,113.91000366210938,130.36000061035156,26.90398406982422,652.3443603515625,518.7022705078125,62.06776809692383,87.22587585449219,325.37445068359375,12.685729026794434,70.68779754638672,450.08123779296875,32.22867965698242,136.52671813964844,55.869022369384766,34.22471618652344,387.0992126464844,281.4996643066406,333.3891296386719,2.981433868408203,42.271244049072266,3.198636054992676,30.937149047851562,92.4388656616211,429.3248291015625,119.1850814819336,151.96405029296875,261.7699890136719,53.48179626464844,458.5015869140625,50.91115188598633,97.67698669433594
2023-07-03,189.9740447998047,299.40911865234375,115.81999969482422,130.22000122070312,27.38224220275879,654.6474609375,521.264892578125,62.64238357543945,88.41781616210938,325.05584716796875,12.777958869934082,70.3667984008789,443.57843017578125,33.191856384277344,137.62501525878906,56.203006744384766,35.00920867919922,387.748779296875,278.1319580078125,330.8926696777344,2.981433868408203,42.382164001464844,3.216707229614258,30.911849975585938,92.5228500366211,429.81878662109375,121.85974884033203,151.69937133789062,279.82000732421875,53.635684967041016,455.8686828613281,51.241539001464844,97.86825561523438
2023-07-05,188.85862731933594,298.3789367675781,113.94999694824219,130.3800048828125,27.26970863342285,653.9396362304688,521.3516845703125,62.48076629638672,87.7241439819336,323.4144287109375,12.870189666748047,70.8437271118164,449.7374572753906,33.239070892333984,136.7082061767578,56.6204948425293,35.17934036254883,388.5067138671875,280.0752258300781,331.0493469238281,3.0383005142211914,42.28623962402344,3.090207815170288,30.7515926361084,91.87896728515625,429.1795349121094,119.77244567871094,153.05120849609375,282.4800109863281,53.040645599365234,449.5154724121094,51.21238708496094,97.36735534667969
2023-07-06,189.3323974609375,296.5207214355469,113.4800033569336,128.36000061035156,26.519514083862305,642.4242553710938,517.7291259765625,62.43588638305664,86.69830322265625,322.40057373046875,12.55996036529541,69.92654418945312,443.5096740722656,32.18146514892578,135.3566436767578,56.18445587158203,35.065914154052734,387.5013427734375,278.2074279785156,334.1037902832031,2.948939085006714,42.072391510009766,3.054064989089966,30.051546096801758,89.77002716064453,425.81878662109375,118.22726440429688,152.03968811035156,276.5400085449219,52.640533447265625,447.7411193847656,50.88848114013672,93.73347473144531
2023-07-07,188.21701049804688,294.3928527832031,113.16999816894531,129.77999877929688,26.753948211669922,645.699462890625,505.8594665527344,62.10367965698242,86.60061645507812,329.90277099609375,12.55996036529541,68.25724792480469,441.02008056640625,33.76787185668945,136.42466735839844,55.44225311279297,35.529048919677734,383.10528564453125,275.5472412109375,330.13885498046875,3.030176877975464,42.47209548950195,3.198636054992676,29.96719741821289,89.63005828857422,424.7437438964844,117.51342010498047,152.92832946777344,274.42999267578125,52.38404846191406,440.3194885253906,49.7159538269043,93.95207214355469
2023-07-10,186.1737823486328,296.98284912109375,113.58000183105469,127.12999725341797,26.8758544921875,657.092041015625,507.747802734375,62.27427291870117,86.07303619384766,335.4352722167969,12.635422706604004,69.42207336425781,456.9018859863281,33.947288513183594,137.19021606445312,55.024776458740234,36.30409240722656,386.535400390625,277.8017883300781,324.86199951171875,2.9976816177368164,42.14933776855469,3.216707229614258,30.09370994567871,92.5041732788086,425.81878662109375,119.04049682617188,151.48193359375,269.6099853515625,52.476383209228516,441.7217712402344,50.16618347167969,95.34549713134766
2023-07-11,185.65061950683594,298.20562744140625,111.31999969482422,128.77999877929688,27.21344566345215,670.33447265625,510.28173828125,63.9891471862793,87.43104553222656,337.7332763671875,12.769574165344238,69.81645965576172,456.2819519042969,34.013389587402344,139.3357696533203,55.2196044921875,37.03187561035156,392.0944519042969,278.03759765625,325.4886169433594,3.0383005142211914,42.374168395996094,3.2799570560455322,30.380481719970703,93.40003204345703,428.5306396484375,120.53144836425781,149.7613983154297,269.7900085449219,52.39430618286133,441.56915283203125,50.09168243408203,96.51126098632812
2023-07-12,187.31878662109375,303.3077697753906,114.58000183105469,130.8000030517578,27.53227996826172,685.24755859375,518.3361206054688,63.27086639404297,88.07586669921875,375.19586181640625,12.761190414428711,70.05493927001953,469.21173095703125,35.32595443725586,140.02572631835938,55.5164794921875,36.4364128112793,394.94305419921875,278.8583068847656,330.1192626953125,3.0545480251312256,43.870086669921875,3.361278533935547,30.355178833007812,94.37984466552734,431.9785461425781,120.09773254394531,150.56497192382812,271.989990234375,53.02012252807617,430.89453125,50.2180061340332,96.98482513427734
2023-07-13,188.07884216308594,304.5929870605469,115.91999816894531,134.3000030517578,27.822980880737305,698.27294921875,518.76953125,63.944252014160156,88.38850402832031,373.5351257324219,12.736037254333496,70.35761260986328,473.649658203125,37.16732406616211,140.70623779296875,55.989627838134766,35.00920867919922,394.8149108886719,278.4903564453125,335.464599609375,3.0789196491241455,45.94357681274414,3.3341712951660156,30.414220809936523,94.80908966064453,435.4070739746094,120.01639556884766,151.58592224121094,277.8999938964844,53.4920539855957,427.12646484375,49.92325210571289,95.20889282226562
2023-07-14,188.22691345214844,305.1341247558594,115.94000244140625,134.67999267578125,27.297842025756836,687.1635131835938,526.7180786132812,64.08789825439453,86.5810775756836,371.40130615234375,12.55996036529541,70.79786682128906,476.2473449707031,36.015289306640625,141.55690002441406,56.4998893737793,34.366485595703125,396.73699951171875,278.22625732421875,337.9903869628906,2.9733099937438965,45.43594741821289,3.234778642654419,30.633512496948242,94.81842041015625,435.13592529296875,118.299560546875,150.45150756835938,281.3800048828125,53.72801208496094,458.05322265625,50.09492492675781,91.93022155761719
2023-07-17,191.48426818847656,309.0090637207031,118.31999969482422,133.55999755859375,27.56978988647461,687.0125732421875,532.7493896484375,63.899356842041016,83.59146881103516,376.30621337890625,11.813742637634277,71.06385040283203,482.96807861328125,35.67534255981445,144.96893310546875,56.4163932800293,34.28142166137695,396.431396484375,277.98095703125,338.47015380859375,3.0383005142211914,46.42721939086914,3.2889926433563232,30.245532989501953,94.18387603759766,436.6468200683594,117.47726440429688,150.73512268066406,290.3800048828125,53.78957748413086,461.7830810546875,50.156463623046875,92.33094024658203
2023-07-18,191.22763061523438,311.56982421875,117.93000030517578,132.8300018310547,28.788862228393555,697.4517211914062,533.3563842773438,64.92288970947266,83.97249603271484,378.7683410644531,11.880819320678711,71.7425765991211,487.5043640136719,34.05116271972656,145.2335968017578,56.19373321533203,34.72565841674805,392.4493713378906,277.1697692871094,351.9411926269531,3.0545480251312256,47.459468841552734,3.3432071208953857,30.5660400390625,94.02523803710938,439.8913269042969,118.20015716552734,154.2707061767578,293.3399963378906,53.65619659423828,476.9698181152344,50.065773010253906,91.91201782226562
2023-07-19,192.5799560546875,308.0620422363281,116.43000030517578,135.36000061035156,29.567190170288086,705.35205078125,533.8572998046875,66.78141784667969,85.03741455078125,378.80694580078125,11.822128295898438,72.42127990722656,492.55230712890625,34.38166427612305,145.79124450683594,57.186424255371094,35.30221176147461,392.5577087402344,277.462158203125,347.6238098144531,3.0626721382141113,47.04277038574219,3.4516353607177734,30.73472023010254,95.02371978759766,440.86956787109375,119.90796661376953,155.00808715820312,291.260009765625,54.1896858215332,480.4994201660156,50.081966400146484,92.54952239990234
2023-07-20,190.6353759765625,301.9453125,110.25,129.9600067138672,29.71723175048828,708.73095703125,536.6031494140625,67.77262115478516,84.22651672363281,374.4620361328125,11.763435363769531,73.32014465332031,483.9127502441406,34.62717819213867,147.58700561523438,57.882232666015625,35.04701232910156,392.35076904296875,280.2921447753906,339.5862121582031,3.070796012878418,45.48690414428711,3.388385534286499,31.013051986694336,94.13721466064453,437.944580078125,121.66097259521484,154.3557891845703,262.8999938964844,53.54335021972656,481.0144958496094,51.008331298828125,94.17974090576172
2023-07-21,189.46075439453125,304.19677734375,110.94999694824219,130.0,29.989177703857422,709.0424194335938,537.4702758789062,67.9355697631836,85.17420196533203,372.1544494628906,11.679591178894043,73.96216583251953,484.6409606933594,35.0048942565918,146.4528350830078,57.928627014160156,35.20769119262695,391.7889099121094,278.8583068847656,336.5513000488281,3.127662181854248,44.27678298950195,3.361278533935547,31.54442024230957,95.94755554199219,437.944580078125,121.15492248535156,153.91146850585938,260.0199890136719,53.738277435302734,483.19903564453125,51.296607971191406,94.61691284179688
2023-07-24,190.26028442382812,302.7377014160156,110.61000061035156,128.8000030517578,30.617473602294922,714.111083984375,543.3182983398438,68.75025177001953,84.6075439453125,372.59857177734375,11.832155227661133,71.22894287109375,480.6852722167969,36.2230339050293,149.33558654785156,57.947174072265625,35.160430908203125,398.98431396484375,278.57525634765625,337.8631286621094,3.2495193481445312,44.579566955566406,3.4606709480285645,31.63719940185547,95.91021728515625,439.9010009765625,122.35671997070312,155.5374755859375,269.05999755859375,52.825199127197266,485.25,51.59782791137695,96.10140228271484
2023-07-25,191.11903381347656,306.8927917480469,113.0,129.1300048828125,30.148597717285156,704.1437377929688,544.5322875976562,68.48773956298828,83.65985870361328,383.3642272949219,11.510074615478516,70.83455657958984,488.5277404785156,36.38356018066406,148.22030639648438,57.752349853515625,33.58198928833008,395.5245361328125,275.79248046875,343.6098937988281,3.2901384830474854,45.64579772949219,3.4877781867980957,31.257658004760742,96.04086303710938,441.10198974609375,120.72122955322266,156.51116943359375,265.2799987792969,55.297691345214844,487.3963623046875,51.555721282958984,96.24713897705078
2023-07-26,191.98765563964844,305.8492126464844,110.08999633789062,128.14999389648438,30.392410278320312,701.4443359375,545.4765014648438,67.98081970214844,83.88455963134766,387.5257263183594,11.586358070373535,70.79786682128906,488.9114685058594,36.950138092041016,149.10874938964844,58.49454879760742,34.27196502685547,396.63836669921875,275.217041015625,330.67730712890625,3.314509391784668,45.41895294189453,3.5148849487304688,31.384164810180664,94.9303970336914,441.1697998046875,121.50733184814453,156.6435089111328,264.3500061035156,55.43107223510742,484.6013488769531,51.74034881591797,95.70978546142578
